SOURCE_DESC	SECTOR_DESC	GROUP_DESC	COMMODITY_DESC	CLASS_DESC	PRODN_PRACTICE_DESC	UTIL_PRACTICE_DESC	STATISTICCAT_DESC	UNIT_DESC	SHORT_DESC	DOMAIN_DESC	DOMAINCAT_DESC	AGG_LEVEL_DESC	STATE_ANSI	STATE_FIPS_CODE	STATE_ALPHA	STATE_NAME	ASD_CODE	ASD_DESC	COUNTY_ANSI	COUNTY_CODE	COUNTY_NAME	REGION_DESC	ZIP_5	WATERSHED_CODE	WATERSHED_DESC	CONGR_DISTRICT_CODE	COUNTRY_CODE	COUNTRY_NAME	LOCATION_DESC	YEAR	FREQ_DESC	BEGIN_CODE	END_CODE	REFERENCE_PERIOD_DESC	WEEK_ENDING	LOAD_TIME	VALUE	CV_%
SURVEY	CROPS	VEGETABLES	POTATOES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	POTATOES - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	27	27	MN	MINNESOTA	10	NORTHWEST	087	087	MAHNOMEN			00000000			9000	UNITED STATES	MINNESOTA, NORTHWEST, MAHNOMEN	1943	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,800	 
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRICE RECEIVED	$ / BU	OATS - PRICE RECEIVED, MEASURED IN $ / BU	TOTAL	NOT SPECIFIED	STATE	12	12	FL	FLORIDA								00000000			9000	UNITED STATES	FLORIDA	1954	MONTHLY	08	08	AUG		2012-01-01 00:00:00	0.9	 
SURVEY	CROPS	FIELD CROPS	HAY	ALFALFA	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, ALFALFA - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	COUNTY	21	21	KY	KENTUCKY	40	NORTHERN	081	081	GRANT			00000000			9000	UNITED STATES	KENTUCKY, NORTHERN, GRANT	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	7,020	 
CENSUS	CROPS	FRUIT & TREE NUTS	PECANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING	ACRES	PECANS - ACRES BEARING	TOTAL	NOT SPECIFIED	COUNTY	48	48	TX	TEXAS	30	CROSS TIMBERS	337	337	MONTAGUE			00000000			9000	UNITED STATES	TEXAS, CROSS TIMBERS, MONTAGUE	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	1,919	39.9
CENSUS	CROPS	HORTICULTURE	BEDDING PLANTS, ANNUAL	FLOWERING & FOLIAR, OTHER CLASSES	ALL PRODUCTION PRACTICES	WHOLESALE, POTS, LT 5 INCHES	SALES	POTS	BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS	TOTAL	NOT SPECIFIED	STATE	26	26	MI	MICHIGAN								00000000			9000	UNITED STATES	MICHIGAN	2019	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	9,958,821	55.3
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT FAIR	PASTURELAND - CONDITION, MEASURED IN PCT FAIR	TOTAL	NOT SPECIFIED	STATE	36	36	NY	NEW YORK								00000000			9000	UNITED STATES	NEW YORK	1995	WEEKLY	27	27	WEEK #27	1995-07-09	2013-01-01 12:00:00	42	 
SURVEY	CROPS	FIELD CROPS	HAY	(EXCL ALFALFA)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	COUNTY	29	29	MO	MISSOURI	10	NORTHWEST	147	147	NODAWAY			00000000			9000	UNITED STATES	MISSOURI, NORTHWEST, NODAWAY	2013	ANNUAL	00	00	YEAR		2015-04-09 15:25:12	68,900	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	ON FARM, GRAIN	STOCKS	BU	SORGHUM, ON FARM, GRAIN - STOCKS, MEASURED IN BU	TOTAL	NOT SPECIFIED	STATE	48	48	TX	TEXAS								00000000			9000	UNITED STATES	TEXAS	1960	POINT IN TIME	12	12	FIRST OF DEC		2012-01-01 00:00:00	46,539,000	 
SURVEY	CROPS	FIELD CROPS	HAY	ALFALFA	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, ALFALFA - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	COUNTY	08	08	CO	COLORADO	60	EAST CENTRAL	041	041	EL PASO			00000000			9000	UNITED STATES	COLORADO, EAST CENTRAL, EL PASO	1974	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	21,900	 
CENSUS	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	OATS - OPERATIONS WITH AREA HARVESTED	ECONOMIC CLASS	ECONOMIC CLASS: (25,000 TO 49,999 $)	STATE	05	05	AR	ARKANSAS								00000000			9000	UNITED STATES	ARKANSAS	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	7	54.2
SURVEY	CROPS	FIELD CROPS	PEANUTS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	LB / ACRE	PEANUTS - YIELD, MEASURED IN LB / ACRE	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	48	48	TX	TEXAS	70	EDWARDS PLATEAU						00000000			9000	UNITED STATES	TEXAS, EDWARDS PLATEAU	1990	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,495	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	53	53	WA	WASHINGTON	20	CENTRAL	047	047	OKANOGAN			00000000			9000	UNITED STATES	WASHINGTON, CENTRAL, OKANOGAN	1985	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	30.2	 
CENSUS	CROPS	FIELD CROPS	HAY	ALFALFA	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	26	26	MI	MICHIGAN	50	CENTRAL	051	051	GLADWIN			00000000			9000	UNITED STATES	MICHIGAN, CENTRAL, GLADWIN	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	 
SURVEY	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	NON-IRRIGATED	ALL UTILIZATION PRACTICES	PRODUCTION	BU	SOYBEANS, NON-IRRIGATED - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	STATE	31	31	NE	NEBRASKA								00000000			9000	UNITED STATES	NEBRASKA	1988	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	44,054,000	 
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (100 TO 249 ACRES)	COUNTY	51	51	VA	VIRGINIA	50	CENTRAL	011	011	APPOMATTOX			00000000			9000	UNITED STATES	VIRGINIA, CENTRAL, APPOMATTOX	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2	 
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	19	19	IA	IOWA	10	NORTHWEST	143	143	OSCEOLA			00000000			9000	UNITED STATES	IOWA, NORTHWEST, OSCEOLA	1985	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	43	 
SURVEY	CROPS	FIELD CROPS	TOBACCO	FIRE-CURED VA BELT (TYPE 21)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	LB / ACRE	TOBACCO, FIRE-CURED VA BELT (TYPE 21) - YIELD, MEASURED IN LB / ACRE	TOTAL	NOT SPECIFIED	COUNTY	51	51	VA	VIRGINIA	50	CENTRAL	125	125	NELSON			00000000			9000	UNITED STATES	VIRGINIA, CENTRAL, NELSON	1944	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	940	 
SURVEY	CROPS	FIELD CROPS	TOBACCO	FLUE-CURED NC BORD & SC BELT (TYPE 13)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) - ACRES HARVESTED	TOTAL	NOT SPECIFIED	STATE	37	37	NC	NORTH CAROLINA								00000000			9000	UNITED STATES	NORTH CAROLINA	1940	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	58,000	 
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	WHEAT - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	37	37	NC	NORTH CAROLINA	60	SOUTHERN PIEDMONT	123	123	MONTGOMERY			00000000			9000	UNITED STATES	NORTH CAROLINA, SOUTHERN PIEDMONT, MONTGOMERY	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	30,000	12.8
CENSUS	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	BARLEY - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	35	35	NM	NEW MEXICO	30	NORTHEAST	009	009	CURRY			00000000			9000	UNITED STATES	NEW MEXICO, NORTHEAST, CURRY	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	 
SURVEY	CROPS	FIELD CROPS	HAY	ALFALFA	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	HAY, ALFALFA - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	19	19	IA	IOWA	10	NORTHWEST	119	119	LYON			00000000			9000	UNITED STATES	IOWA, NORTHWEST, LYON	1977	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	15,700	 
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT EXCELLENT	PASTURELAND - CONDITION, MEASURED IN PCT EXCELLENT	TOTAL	NOT SPECIFIED	STATE	33	33	NH	NEW HAMPSHIRE								00000000			9000	UNITED STATES	NEW HAMPSHIRE	2007	WEEKLY	21	21	WEEK #21	2007-05-27	2013-01-01 12:00:00	30	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	NON-IRRIGATED, FOLLOWING SUMMER FALLOW	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	06	06	CA	CALIFORNIA	30	NORTHEAST						00000000			9000	UNITED STATES	CALIFORNIA, NORTHEAST	1995	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	500	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	PRODUCTION	BU	CORN, GRAIN - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	20	20	KS	KANSAS	60	SOUTH CENTRAL	033	033	COMANCHE			00000000			9000	UNITED STATES	KANSAS, SOUTH CENTRAL, COMANCHE	1999	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	328,000	 
SURVEY	CROPS	FIELD CROPS	PEANUTS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, 5 YEAR AVG	PCT EXCELLENT	PEANUTS - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT	TOTAL	NOT SPECIFIED	STATE	13	13	GA	GEORGIA								00000000			9000	UNITED STATES	GEORGIA	2022	WEEKLY	29	29	WEEK #29	2022-07-24	2022-07-25 16:00:36	16	 
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (100 TO 249 ACRES)	COUNTY	37	37	NC	NORTH CAROLINA	50	CENTRAL PIEDMONT	059	059	DAVIE			00000000			9000	UNITED STATES	NORTH CAROLINA, CENTRAL PIEDMONT, DAVIE	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	11	56.7
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	BARLEY - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	08	08	CO	COLORADO	60	EAST CENTRAL	017	017	CHEYENNE			00000000			9000	UNITED STATES	COLORADO, EAST CENTRAL, CHEYENNE	1999	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	300	 
SURVEY	CROPS	FIELD CROPS	COTTON	UPLAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	480 LB BALES	COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES	TOTAL	NOT SPECIFIED	COUNTY	13	13	GA	GEORGIA	80	SOUTH CENTRAL	161	161	JEFF DAVIS			00000000			9000	UNITED STATES	GEORGIA, SOUTH CENTRAL, JEFF DAVIS	1929	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,130	 
SURVEY	CROPS	FIELD CROPS	HAY	(EXCL ALFALFA)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	COUNTY	20	20	KS	KANSAS	90	SOUTHEAST	049	049	ELK			00000000			9000	UNITED STATES	KANSAS, SOUTHEAST, ELK	1966	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	17,900	 
SURVEY	CROPS	FIELD CROPS	HAY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	TONS / ACRE	HAY - YIELD, MEASURED IN TONS / ACRE	TOTAL	NOT SPECIFIED	COUNTY	46	46	SD	SOUTH DAKOTA	60	EAST CENTRAL	077	077	KINGSBURY			00000000			9000	UNITED STATES	SOUTH DAKOTA, EAST CENTRAL, KINGSBURY	1944	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1.26	 
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ON FARM	STOCKS	BU	OATS, ON FARM - STOCKS, MEASURED IN BU	TOTAL	NOT SPECIFIED	STATE	24	24	MD	MARYLAND								00000000			9000	UNITED STATES	MARYLAND	1971	POINT IN TIME	12	12	FIRST OF DEC		2012-01-01 00:00:00	710,000	 
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	NON-IRRIGATED, CONTINUOUS CROP	ALL UTILIZATION PRACTICES	AREA PLANTED, NET	ACRES	BARLEY, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	50	CENTRAL	093	093	STUTSMAN			00000000			9000	UNITED STATES	NORTH DAKOTA, CENTRAL, STUTSMAN	1988	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	67,000	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	CORN - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	19	19	IA	IOWA	70	SOUTHWEST	137	137	MONTGOMERY			00000000			9000	UNITED STATES	IOWA, SOUTHWEST, MONTGOMERY	1927	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	103,980	 
SURVEY	CROPS	FIELD CROPS	COTTON	UPLAND	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	COTTON, UPLAND - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	04	04	AZ	ARIZONA	90	SOUTHEASTERN	011	011	GREENLEE			00000000			9000	UNITED STATES	ARIZONA, SOUTHEASTERN, GREENLEE	1937	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,350	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS	PCT MATURE	WHEAT, WINTER - PROGRESS, MEASURED IN PCT MATURE	TOTAL	NOT SPECIFIED	STATE	38	38	ND	NORTH DAKOTA								00000000			9000	UNITED STATES	NORTH DAKOTA	2021	WEEKLY	27	27	WEEK #27	2021-07-11	2021-07-12 16:00:09	27	 
SURVEY	CROPS	CROP TOTALS	SOIL	SUBSOIL	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	MOISTURE	PCT ADEQUATE	SOIL, SUBSOIL - MOISTURE, MEASURED IN PCT ADEQUATE	TOTAL	NOT SPECIFIED	STATE	48	48	TX	TEXAS								00000000			9000	UNITED STATES	TEXAS	2019	WEEKLY	10	10	WEEK #10	2019-03-10	2019-03-11 16:00:02	50	 
CENSUS	CROPS	FIELD CROPS	GRAIN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	GRAIN - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	ZIP CODE	04	04	AZ	ARIZONA							86322	00000000			9000	UNITED STATES	86322	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT, WINTER - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	46	46	SD	SOUTH DAKOTA	40	WEST CENTRAL	081	081	LAWRENCE			00000000			9000	UNITED STATES	SOUTH DAKOTA, WEST CENTRAL, LAWRENCE	1953	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,600	 
CENSUS	CROPS	VEGETABLES	BEANS	SNAP	ALL PRODUCTION PRACTICES	PROCESSING	AREA HARVESTED	ACRES	BEANS, SNAP, PROCESSING - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	30	30	MT	MONTANA	70	SOUTHWEST	031	031	GALLATIN			00000000			9000	UNITED STATES	MONTANA, SOUTHWEST, GALLATIN	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	(D)	(D)
SURVEY	CROPS	VEGETABLES	POTATOES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	CWT	POTATOES - PRODUCTION, MEASURED IN CWT	TOTAL	NOT SPECIFIED	COUNTY	26	26	MI	MICHIGAN	60	EAST CENTRAL	011	011	ARENAC			00000000			9000	UNITED STATES	MICHIGAN, EAST CENTRAL, ARENAC	1996	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	100,000	 
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	BARLEY, IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	08	08	CO	COLORADO	20	NORTHEAST	087	087	MORGAN			00000000			9000	UNITED STATES	COLORADO, NORTHEAST, MORGAN	1976	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3,300	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT EXCELLENT	WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT	TOTAL	NOT SPECIFIED	STATE	17	17	IL	ILLINOIS								00000000			9000	UNITED STATES	ILLINOIS	2013	WEEKLY	27	27	WEEK #27	2013-07-07	2013-01-01 12:00:00	23	 
CENSUS	CROPS	HORTICULTURE	FOLIAGE PLANTS	INDOOR USE, DRACAENA	ALL PRODUCTION PRACTICES	RETAIL, POTS	SALES	POTS	FOLIAGE PLANTS, INDOOR USE, DRACAENA, RETAIL, POTS - SALES, MEASURED IN POTS	TOTAL	NOT SPECIFIED	STATE	53	53	WA	WASHINGTON								00000000			9000	UNITED STATES	WASHINGTON	2009	ANNUAL	00	00	YEAR		2015-01-31 00:00:00	3,517	 
CENSUS	CROPS	FIELD CROPS	MINT	ALL CLASSES	ALL PRODUCTION PRACTICES	OIL	AREA HARVESTED	ACRES	MINT, OIL - ACRES HARVESTED	TOTAL	NOT SPECIFIED	NATIONAL		99	US	US TOTAL								00000000			9000	UNITED STATES	US TOTAL	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	96,129	4.6
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, 5 YEAR AVG	PCT VERY POOR	SORGHUM - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR	TOTAL	NOT SPECIFIED	STATE	40	40	OK	OKLAHOMA								00000000			9000	UNITED STATES	OKLAHOMA	2015	WEEKLY	26	26	WEEK #26	2015-06-28	2015-06-29 16:03:59	2	 
SURVEY	CROPS	CROP TOTALS	SOIL	TOPSOIL	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	MOISTURE	PCT ADEQUATE	SOIL, TOPSOIL - MOISTURE, MEASURED IN PCT ADEQUATE	TOTAL	NOT SPECIFIED	STATE	35	35	NM	NEW MEXICO								00000000			9000	UNITED STATES	NEW MEXICO	2019	WEEKLY	14	14	WEEK #14	2019-04-07	2019-04-08 16:00:01	42	 
CENSUS	CROPS	VEGETABLES	BEETS	ALL CLASSES	ALL PRODUCTION PRACTICES	FRESH MARKET	AREA HARVESTED	ACRES	BEETS, FRESH MARKET - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	19	19	IA	IOWA	20	NORTH CENTRAL	189	189	WINNEBAGO			00000000			9000	UNITED STATES	IOWA, NORTH CENTRAL, WINNEBAGO	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	(D)	(D)
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT - ACRES PLANTED	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	18	18	IN	INDIANA	10	NORTHWEST						00000000			9000	UNITED STATES	INDIANA, NORTHWEST	1980	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	73,700	 
CENSUS	CROPS	HORTICULTURE	DECIDUOUS SHADE TREES	OAK	ALL PRODUCTION PRACTICES	WHOLESALE	SALES	OPERATIONS	DECIDUOUS SHADE TREES, OAK, WHOLESALE - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	STATE	34	34	NJ	NEW JERSEY								00000000			9000	UNITED STATES	NEW JERSEY	2014	ANNUAL	00	00	YEAR		2015-01-31 00:00:00	26	18.2
SURVEY	CROPS	VEGETABLES	POTATOES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	CWT	POTATOES - PRODUCTION, MEASURED IN CWT	TOTAL	NOT SPECIFIED	COUNTY	54	54	WV	WEST VIRGINIA	40	SOUTHWEST	055	055	MERCER			00000000			9000	UNITED STATES	WEST VIRGINIA, SOUTHWEST, MERCER	1959	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	15,000	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / NET PLANTED ACRE	WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / NET PLANTED ACRE	TOTAL	NOT SPECIFIED	COUNTY	27	27	MN	MINNESOTA	10	NORTHWEST	087	087	MAHNOMEN			00000000			9000	UNITED STATES	MINNESOTA, NORTHWEST, MAHNOMEN	1985	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	48.3	 
CENSUS	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	BARLEY - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (25.0 TO 99.9 ACRES)	COUNTY	24	24	MD	MARYLAND	10	WESTERN	023	023	GARRETT			00000000			9000	UNITED STATES	MARYLAND, WESTERN, GARRETT	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	2	38.6
CENSUS	CROPS	FIELD CROPS	HAY	TAME, (EXCL ALFALFA & SMALL GRAIN)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	80	SOUTH CENTRAL	029	029	EMMONS			00000000			9000	UNITED STATES	NORTH DAKOTA, SOUTH CENTRAL, EMMONS	1997	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	14,728	 
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT GOOD	PASTURELAND - CONDITION, MEASURED IN PCT GOOD	TOTAL	NOT SPECIFIED	STATE	42	42	PA	PENNSYLVANIA								00000000			9000	UNITED STATES	PENNSYLVANIA	2010	WEEKLY	33	33	WEEK #33	2010-08-22	2013-01-01 12:00:00	24	 
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	OATS - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	55	55	WI	WISCONSIN	30	NORTHEAST	067	067	LANGLADE			00000000			9000	UNITED STATES	WISCONSIN, NORTHEAST, LANGLADE	1965	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	17,900	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT EXCELLENT	WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT EXCELLENT	TOTAL	NOT SPECIFIED	NATIONAL		99	US	US TOTAL								00000000			9000	UNITED STATES	US TOTAL	1992	WEEKLY	21	21	WEEK #21	1992-05-24	2013-01-01 12:00:00	4	 
